country,points,price,province,taster_name,title,variety,winery,val,,,,,,
US,92,35,California,Matt Kettmann,J. Lohr 2012 Highlands Bench Pinot Noir (Santa Lucia Highlands),Pinot Noir,J. Lohr,3644,,,,,,
US,87,17,California,Matt Kettmann,J. Lohr 2013 Falcon's Perch Pinot Noir (Monterey County),Pinot Noir,J. Lohr,3644,,,,,,
US,91,35,California,Matt Kettmann,J. Lohr 2013 Fog's Reach Pinot Noir (Arroyo Seco),Pinot Noir,J. Lohr,3644,,,,,,
US,87,17,California,Matt Kettmann,J. Lohr 2014 Falcon's Perch Pinot Noir (Monterey County),Pinot Noir,J. Lohr,3644,,,,,,
US,87,27,California,Matt Kettmann,J. Wilkes 2013 Pinot Noir (Santa Maria Valley),Pinot Noir,J. Wilkes,3644,,,,,,
US,91,30,California,Matt Kettmann,J. Wilkes 2013 Pinot Noir (Sta. Rita Hills),Pinot Noir,J. Wilkes,3644,,,,,,
US,86,30,California,Matt Kettmann,J. Wilkes 2015 Pinot Noir (Santa Maria Valley),Pinot Noir,J. Wilkes,3644,,,,,,
US,91,36,California,Matt Kettmann,j.brix 2013 Audire Kick-On Ranch Vineyard Pinot Noir (Santa Barbara County),Pinot Noir,j.brix,3644,,,,,,
US,88,15,California,Matt Kettmann,Jack Barrett 2012 Pinot Noir (Central Coast),Pinot Noir,Jack Barrett,3644,,,,,,
US,89,36,California,Matt Kettmann,Jack Creek 2013 Kruse Vineyard Estate Pinot Noir (Central Coast),Pinot Noir,Jack Creek,3644,,,,,,
US,83,15,California,Matt Kettmann,Jackhammer 2013 Pinot Noir (Central Coast),Pinot Noir,Jackhammer,3644,,,,,,
US,92,35,California,Jim Gordon,Jackson Estate 2013 Outland Ridge Pinot Noir (Anderson Valley),Pinot Noir,Jackson Estate,3644,,,,,,
US,92,35,California,Jim Gordon,Jackson Estate 2014 Outland Ridge Pinot Noir (Anderson Valley),Pinot Noir,Jackson Estate,3644,,,,,,
US,91,32,California,Jim Gordon,Jackson Estate 2014 Pinot Noir (Anderson Valley),Pinot Noir,Jackson Estate,3644,,,,,,
US,92,32,California,Jim Gordon,Jackson Estate 2015 Pinot Noir (Anderson Valley),Pinot Noir,Jackson Estate,3644,,,,,,
US,93,45,California,Matt Kettmann,Jamie Slone Wines 2013 Pinot Noir (Sta. Rita Hills),Pinot Noir,Jamie Slone Wines,3644,,,,,,
US,91,45,California,Matt Kettmann,Jamie Slone Wines 2014 Pinot Noir (Sta. Rita Hills),Pinot Noir,Jamie Slone Wines,3644,,,,,,
US,88,15,California,Jim Gordon,Jamieson Ranch 2013 Light Horse Pinot Noir (California),Pinot Noir,Jamieson Ranch,3644,,,,,,
US,84,20,California,Virginie Boone,JAQK Cellars 2013 High Roller Pinot Noir (Sonoma Coast),Pinot Noir,JAQK Cellars,3644,,,,,,
US,94,25,California,Virginie Boone,Jax 2014 Y3 Pinot Noir (Russian River Valley),Pinot Noir,Jax,3644,,,,,,
US,90,65,California,Virginie Boone,JCB 2011 No. 11 Pinot Noir (Sonoma Coast),Pinot Noir,JCB,3644,,,,,,
US,90,65,California,Virginie Boone,JCB 2012 No. 11 Pinot Noir (Sonoma Coast),Pinot Noir,JCB,3644,,,,,,
US,90,75,California,Virginie Boone,JCB 2012 No. 22 Pinot Noir (Sonoma Coast),Pinot Noir,JCB,3644,,,,,,
US,89,50,California,Virginie Boone,JCB 2012 No. 7 Pinot Noir (Sonoma Coast),Pinot Noir,JCB,3644,,,,,,
US,93,45,California,Matt Kettmann,JCR 2014 Estate Pinot Noir (Santa Barbara County),Pinot Noir,JCR,3644,,,,,,
US,94,60,California,Matt Kettmann,JCR 2014 Pommard 5 Pinot Noir (Santa Barbara County),Pinot Noir,JCR,3644,,,,,,
US,94,75,California,Matt Kettmann,JCR 2014 Reserve Pinot Noir (Santa Barbara County),Pinot Noir,JCR,3644,,,,,,
US,86,32,California,Matt Kettmann,JCR 2016 Rosé of Pinot Noir (Santa Barbara County),Pinot Noir,JCR,3644,,,,,,
US,90,50,California,Virginie Boone,Jeff Gordon 2011 Pinot Noir (Sonoma Coast),Pinot Noir,Jeff Gordon,3644,,,,,,
US,84,50,California,Virginie Boone,Jeff Gordon 2012 Jeff Gordon Collection Pinot Noir (Sonoma Coast),Pinot Noir,Jeff Gordon,3644,,,,,,
US,83,19,California,Matt Kettmann,Jekel 2014 Pinot Noir (Monterey),Pinot Noir,Jekel,3644,,,,,,
US,91,64,California,Virginie Boone,Jeriko 2010 Pommard Clone Pinot Noir (Mendocino),Pinot Noir,Jeriko,3644,,,,,,
US,88,38,California,Virginie Boone,Jeriko 2010 Reserve Pinot Noir (Mendocino),Pinot Noir,Jeriko,3644,,,,,,
US,87,48,California,Virginie Boone,Jeriko 2011 Dijon Clone Pinot Noir (Mendocino),Pinot Noir,Jeriko,3644,,,,,,
US,85,30,California,Jim Gordon,Jeriko 2012 Upper Russian River Pinot Noir (Mendocino),Pinot Noir,Jeriko,3644,,,,,,
US,88,32,California,Virginie Boone,Jigar 2012 Pinot Noir (Russian River Valley),Pinot Noir,Jigar,3644,,,,,,
US,88,65,California,Matt Kettmann,Jim Palmer 2014 Pinot Noir (California),Pinot Noir,Jim Palmer,3644,,,,,,
US,88,55,California,Virginie Boone,Joseph Cellars 2014 Limited Edition Pinot Noir (Carneros),Pinot Noir,Joseph Cellars,3644,,,,,,
US,93,39,California,Virginie Boone,Joseph Jewell 2009 Elk Prairie Vineyard Pinot Noir (Humboldt County),Pinot Noir,Joseph Jewell,3644,,,,,,
US,92,39,California,Virginie Boone,Joseph Jewell 2011 Appian Way Vineyards Pinot Noir (Russian River Valley),Pinot Noir,Joseph Jewell,3644,,,,,,
US,92,42,California,Virginie Boone,Joseph Jewell 2011 Floodgate Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Joseph Jewell,3644,,,,,,
US,91,44,California,Virginie Boone,Joseph Jewell 2011 Hallberg Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Joseph Jewell,3644,,,,,,
US,93,46,California,Virginie Boone,Joseph Jewell 2012 Appian Way Vineyards Pinot Noir (Russian River Valley),Pinot Noir,Joseph Jewell,3644,,,,,,
US,91,44,California,Virginie Boone,Joseph Jewell 2012 Floodgate Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Joseph Jewell,3644,,,,,,
US,92,48,California,Virginie Boone,Joseph Jewell 2012 Hallberg Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Joseph Jewell,3644,,,,,,
US,84,34,California,Jim Gordon,Joseph Jewell 2013 Alderpoint Vineyard Pinot Noir (Humboldt County),Pinot Noir,Joseph Jewell,3644,,,,,,
US,91,46,California,Virginie Boone,Joseph Jewell 2013 Floodgate Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Joseph Jewell,3644,,,,,,
US,92,50,California,Virginie Boone,Joseph Jewell 2013 Hallberg Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Joseph Jewell,3644,,,,,,
US,88,34,California,Virginie Boone,Joseph Jewell 2013 Pinot Noir (Russian River Valley),Pinot Noir,Joseph Jewell,3644,,,,,,
US,91,35,California,Jim Gordon,Joseph Jewell 2014 Alderpoint Vineyard Pinot Noir (Humboldt County),Pinot Noir,Joseph Jewell,3644,,,,,,
US,91,45,California,Virginie Boone,Joseph Jewell 2014 Bucher Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Joseph Jewell,3644,,,,,,
US,92,29,California,Jim Gordon,Joseph Jewell 2014 Pinot Noir (Humboldt County),Pinot Noir,Joseph Jewell,3644,,,,,,
US,90,55,California,Virginie Boone,Joseph Phelps 2012 Freestone Vineyards Estate Grown Pinot Noir (Sonoma Coast),Pinot Noir,Joseph Phelps,3644,,,,,,
US,93,75,California,Virginie Boone,Joseph Phelps 2012 Pastorale Vineyard Estate Grown Pinot Noir (Sonoma Coast),Pinot Noir,Joseph Phelps,3644,,,,,,
US,93,55,California,Virginie Boone,Joseph Phelps 2013 Freestone Vineyards Estate Grown Pinot Noir (Sonoma Coast),Pinot Noir,Joseph Phelps,3644,,,,,,
US,94,75,California,Virginie Boone,Joseph Phelps 2013 Pastorale Vineyard Estate Grown Pinot Noir (Sonoma Coast),Pinot Noir,Joseph Phelps,3644,,,,,,
US,93,75,California,Virginie Boone,Joseph Phelps 2013 Quarter Moon Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Joseph Phelps,3644,,,,,,
US,91,55,California,Virginie Boone,Joseph Phelps 2014 Freestone Vineyards Estate Grown Pinot Noir (Sonoma Coast),Pinot Noir,Joseph Phelps,3644,,,,,,
US,93,75,California,Virginie Boone,Joseph Phelps 2014 Pastorale Vineyard Estate Grown Pinot Noir (Sonoma Coast),Pinot Noir,Joseph Phelps,3644,,,,,,
US,94,75,California,Virginie Boone,Joseph Phelps 2014 Quarter Moon Vineyard Estate Grown Pinot Noir (Sonoma Coast),Pinot Noir,Joseph Phelps,3644,,,,,,
US,89,38,California,Virginie Boone,Joseph Soggé 2014 DeNatale Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Joseph Soggé,3644,,,,,,
US,94,38,California,Virginie Boone,Joseph Swan Vineyards 2011 Trenton View Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Joseph Swan Vineyards,3644,,,,,,
US,91,35,California,Virginie Boone,Joseph Swan Vineyards 2012 Cuvée de Trois Pinot Noir (Russian River Valley),Pinot Noir,Joseph Swan Vineyards,3644,,,,,,
US,92,39,California,Virginie Boone,Joseph Swan Vineyards 2012 Saralee's Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Joseph Swan Vineyards,3644,,,,,,
US,95,65,California,Virginie Boone,Joseph Swan Vineyards 2012 Trenton Estate Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Joseph Swan Vineyards,3644,,,,,,
US,91,35,California,Virginie Boone,Joseph Swan Vineyards 2013 Cuvée de Trois Pinot Noir (Russian River Valley),Pinot Noir,Joseph Swan Vineyards,3644,,,,,,
US,93,60,California,Virginie Boone,Joseph Swan Vineyards 2013 Great Oak Vineyard Suicide Hill Pinot Noir (Russian River Valley),Pinot Noir,Joseph Swan Vineyards,3644,,,,,,
US,92,42,California,Virginie Boone,Joseph Swan Vineyards 2013 Saralee's Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Joseph Swan Vineyards,3644,,,,,,
US,90,74,California,Virginie Boone,Joseph Swan Vineyards 2013 Trenton Estate Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Joseph Swan Vineyards,3644,,,,,,
US,86,18,California,Jim Gordon,Josh Cellars 2014 Pinot Noir (California),Pinot Noir,Josh Cellars,3644,,,,,,
US,86,15,California,Matt Kettmann,Josh Cellars 2015 Pinot Noir (Central Coast),Pinot Noir,Josh Cellars,3644,,,,,,
US,93,50,California,Matt Kettmann,Joyce 2012 Turner Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Joyce,3644,,,,,,
US,88,25,California,Matt Kettmann,Joyce 2014 Trio Pinot Noir (Monterey),Pinot Noir,Joyce,3644,,,,,,
US,87,25,California,Jim Gordon,Judson Hale Winery 2012 Pinot Noir (Yorkville Highlands),Pinot Noir,Judson Hale Winery,3644,,,,,,
US,86,35,California,Jim Gordon,Judson Hale Winery 2012 Walsh Ranch Pinot Noir (Yorkville Highlands),Pinot Noir,Judson Hale Winery,3644,,,,,,
US,89,15,California,Jim Gordon,Julia James 2015 Pinot Noir (California),Pinot Noir,Julia James,3644,,,,,,
US,91,42,California,Virginie Boone,K Squared Cellars 2014 Ketcham Vineyard Pinot Noir (Russian River Valley),Pinot Noir,K Squared Cellars,3644,,,,,,
US,86,52,California,Virginie Boone,Kalaris 2011 Pinot Noir (Sonoma Coast),Pinot Noir,Kalaris,3644,,,,,,
US,91,72,California,Jim Gordon,Kanzler 2013 Estate Reserve Pinot Noir (Sonoma Coast),Pinot Noir,Kanzler,3644,,,,,,
US,90,52,California,Jim Gordon,Kanzler 2013 Pinot Noir (Sonoma Coast),Pinot Noir,Kanzler,3644,,,,,,
US,86,40,California,Virginie Boone,Karah Estate 2015 Estate Pinot Noir (Sonoma Coast),Pinot Noir,Karah Estate,3644,,,,,,
US,86,45,California,Virginie Boone,Karah Estate 2015 Reserve Pinot Noir (Sonoma Coast),Pinot Noir,Karah Estate,3644,,,,,,
US,88,20,California,Virginie Boone,Karah Estate 2016 Rosé of Pinot Noir (Sonoma Coast),Pinot Noir,Karah Estate,3644,,,,,,
US,83,45,California,Virginie Boone,Kastania 2011 Estate Grown Proprietor's Reserve Pinot Noir (Sonoma Coast),Pinot Noir,Kastania,3644,,,,,,
US,85,40,California,Virginie Boone,Kastania 2011 Jason and Aiden's Block Pinot Noir (Sonoma County),Pinot Noir,Kastania,3644,,,,,,
US,88,45,California,Virginie Boone,Kastania 2012 Estate Grown Proprietor's Reserve Pinot Noir (Sonoma Coast),Pinot Noir,Kastania,3644,,,,,,
US,91,35,California,Virginie Boone,Kastania 2012 Jaden and Keira's Cuvée Pinot Noir (Sonoma Coast),Pinot Noir,Kastania,3644,,,,,,
US,91,52,California,Virginie Boone,Keller 2014 El Coro Pinot Noir (Sonoma Coast),Pinot Noir,Keller,3644,,,,,,
US,93,45,California,Virginie Boone,Keller 2014 La Cruz Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Keller,3644,,,,,,
US,91,75,California,Virginie Boone,Keller 2014 Precioso Pinot Noir (Sonoma Coast),Pinot Noir,Keller,3644,,,,,,
US,90,35,California,Virginie Boone,Keller 2016 Rosé of Pinot Noir (Sonoma Coast),Pinot Noir,Keller,3644,,,,,,
US,90,45,California,Virginie Boone,Keller Estate 2012 La Cruz Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Keller Estate,3644,,,,,,
US,90,75,California,Virginie Boone,Keller Estate 2012 Precioso Pinot Noir (Sonoma Coast),Pinot Noir,Keller Estate,3644,,,,,,
US,87,52,California,Virginie Boone,Keller Estate 2013 El Coro Pinot Noir (Sonoma Coast),Pinot Noir,Keller Estate,3644,,,,,,
US,88,45,California,Virginie Boone,Keller Estate 2013 La Cruz Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Keller Estate,3644,,,,,,
US,94,60,California,Matt Kettmann,Ken Brown 2010 Rancho La Viña Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Ken Brown,3644,,,,,,
US,92,50,California,Matt Kettmann,Ken Brown 2012 Garey Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Ken Brown,3644,,,,,,
US,88,35,California,Matt Kettmann,Ken Brown 2012 Pinot Noir (Santa Barbara County),Pinot Noir,Ken Brown,3644,,,,,,
US,95,60,California,Matt Kettmann,Ken Brown 2013 La Encantada Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Ken Brown,3644,,,,,,
US,86,35,California,Matt Kettmann,Ken Brown 2013 Pinot Noir (Santa Barbara County),Pinot Noir,Ken Brown,3644,,,,,,
US,89,45,California,Matt Kettmann,Ken Brown 2013 Pinot Noir (Sta. Rita Hills),Pinot Noir,Ken Brown,3644,,,,,,
US,94,70,California,Matt Kettmann,Ken Brown 2013 Radian Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Ken Brown,3644,,,,,,
US,92,60,California,Matt Kettmann,Ken Brown 2013 Rita's Crown Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Ken Brown,3644,,,,,,
US,88,35,California,Matt Kettmann,Ken Brown 2014 Pinot Noir (Santa Barbara County),Pinot Noir,Ken Brown,3644,,,,,,
US,88,45,California,Matt Kettmann,Ken Brown 2014 Pinot Noir (Sta. Rita Hills),Pinot Noir,Ken Brown,3644,,,,,,
US,91,35,California,Jim Gordon,Kendall-Jackson 2012 Outland Ridge Pinot Noir (Anderson Valley),Pinot Noir,Kendall-Jackson,3644,,,,,,
US,85,26,California,Matt Kettmann,Kendall-Jackson 2013 Grand Reserve Pinot Noir (Central Coast),Pinot Noir,Kendall-Jackson,3644,,,,,,
US,91,30,California,Jim Gordon,Kendall-Jackson 2013 Jackson Estate Pinot Noir (Anderson Valley),Pinot Noir,Kendall-Jackson,3644,,,,,,
US,90,20,California,Jim Gordon,Kendall-Jackson 2013 Vintner's Reserve Pinot Noir (California),Pinot Noir,Kendall-Jackson,3644,,,,,,
US,86,26,California,Matt Kettmann,Kendall-Jackson 2014 Grand Reserve Pinot Noir (Central Coast),Pinot Noir,Kendall-Jackson,3644,,,,,,
US,92,20,California,Jim Gordon,Kendall-Jackson 2014 Vintner's Reserve Pinot Noir (California),Pinot Noir,Kendall-Jackson,3644,,,,,,
US,88,20,California,Jim Gordon,Kendall-Jackson 2015 Vintner's Reserve Pinot Noir (California),Pinot Noir,Kendall-Jackson,3644,,,,,,
US,84,36,California,Virginie Boone,Kendric 2010 Pinot Noir (Marin County),Pinot Noir,Kendric,3644,,,,,,
US,90,50,California,Jim Gordon,Kendric 2012 Proprietor Grown Reserve Pinot Noir (Marin County),Pinot Noir,Kendric,3644,,,,,,
US,89,38,California,Jim Gordon,Kendric 2013 Proprietor Grown Pinot Noir (Marin County),Pinot Noir,Kendric,3644,,,,,,
US,88,30,California,Matt Kettmann,Kenneth Volk 2011 Pinot Noir (Santa Maria Valley),Pinot Noir,Kenneth Volk,3644,,,,,,
US,87,15,California,Virginie Boone,Kenwood 2012 Pinot Noir (Russian River Valley),Pinot Noir,Kenwood,3644,,,,,,
US,90,22,California,Virginie Boone,Kenwood 2016 Rosé of Pinot Noir (Sonoma Coast),Pinot Noir,Kenwood,3644,,,,,,
US,92,40,California,Matt Kettmann,Kessler-Haak 2011 Pinot Noir (Sta. Rita Hills),Pinot Noir,Kessler-Haak,3644,,,,,,
US,93,40,California,Matt Kettmann,Kessler-Haak 2012 Ohana Pinot Noir (Sta. Rita Hills),Pinot Noir,Kessler-Haak,3644,,,,,,
US,93,42,California,Matt Kettmann,Kessler-Haak 2013 Four Pinot Noir (Sta. Rita Hills),Pinot Noir,Kessler-Haak,3644,,,,,,
US,92,42,California,Matt Kettmann,Kessler-Haak 2013 Intuition Pinot Noir (Sta. Rita Hills),Pinot Noir,Kessler-Haak,3644,,,,,,
US,93,45,California,Matt Kettmann,Kessler-Haak 2013 Ohana Pinot Noir (Sta. Rita Hills),Pinot Noir,Kessler-Haak,3644,,,,,,
US,90,23,California,Matt Kettmann,Kessler-Haak 2013 Rosé of Pinot Noir (Sta. Rita Hills),Pinot Noir,Kessler-Haak,3644,,,,,,
US,93,42,California,Matt Kettmann,Kessler-Haak 2013 Sanctuary Pinot Noir (Sta. Rita Hills),Pinot Noir,Kessler-Haak,3644,,,,,,
US,93,42,California,Matt Kettmann,Kessler-Haak 2013 Symphony Pinot Noir (Sta. Rita Hills),Pinot Noir,Kessler-Haak,3644,,,,,,
US,91,42,California,Matt Kettmann,Kessler-Haak 2013 Synergy Pinot Noir (Sta. Rita Hills),Pinot Noir,Kessler-Haak,3644,,,,,,
US,86,23,California,Matt Kettmann,Kessler-Haak 2014 Rosé of Pinot Noir (Sta. Rita Hills),Pinot Noir,Kessler-Haak,3644,,,,,,
US,87,26,California,Matt Kettmann,Kessler-Haak 2016 Rose of Pinot Noir (Sta. Rita Hills),Pinot Noir,Kessler-Haak,3644,,,,,,
US,92,65,California,Matt Kettmann,Kings Mountain 2010 Pinot Noir (Santa Cruz Mountains),Pinot Noir,Kings Mountain,3644,,,,,,
US,88,65,California,Matt Kettmann,Kings Mountain 2011 Bacchus Pinot Noir (Santa Cruz Mountains),Pinot Noir,Kings Mountain,3644,,,,,,
US,93,65,California,Matt Kettmann,Kings Mountain 2011 Estate Grown Pinot Noir (Santa Cruz Mountains),Pinot Noir,Kings Mountain,3644,,,,,,
US,92,65,California,Matt Kettmann,Kings Mountain 2012 Pinot Noir (Santa Cruz Mountains),Pinot Noir,Kings Mountain,3644,,,,,,
US,82,10,California,Virginie Boone,Kirkland Signature 2013 Pinot Noir (Carneros),Pinot Noir,Kirkland Signature,3644,,,,,,
US,85,13,California,Virginie Boone,Kirkland Signature 2013 Pinot Noir (Russian River Valley),Pinot Noir,Kirkland Signature,3644,,,,,,
US,82,10,California,Virginie Boone,Kirkland Signature 2014 Pinot Noir (Carneros),Pinot Noir,Kirkland Signature,3644,,,,,,
US,85,10,California,Virginie Boone,Kirkland Signature 2015 Pinot Noir (Carneros),Pinot Noir,Kirkland Signature,3644,,,,,,
US,91,55,California,Matt Kettmann,Kitá 2013 Hilliard Bruce Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Kitá,3644,,,,,,
US,89,55,California,Matt Kettmann,Kitá 2014 Hilliard Bruce Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Kitá,3644,,,,,,
US,89,38,California,Virginie Boone,Kobler 2009 Pinot Noir (Russian River Valley),Pinot Noir,Kobler,3644,,,,,,
US,91,48,California,Virginie Boone,Kobler 2014 Moore Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Kobler,3644,,,,,,
US,91,28,California,Virginie Boone,Kobler 2015 Rosé of Pinot Noir (Russian River Valley),Pinot Noir,Kobler,3644,,,,,,
US,89,40,California,Matt Kettmann,Koehler 2013 Pinot Noir (Sta. Rita Hills),Pinot Noir,Koehler,3644,,,,,,
US,86,42,California,Virginie Boone,Kokomo 2012 Peters Vineyard Gopher Hill Block Pinot Noir (Sonoma Coast),Pinot Noir,Kokomo,3644,,,,,,
US,89,48,California,Virginie Boone,Kokomo 2012 Peters Vineyard Winemaker's Reserve Pinot Noir (Sonoma Coast),Pinot Noir,Kokomo,3644,,,,,,
US,92,42,California,Virginie Boone,Kokomo 2013 Peters Vineyard Gopher Hill Block Pinot Noir (Sonoma Coast),Pinot Noir,Kokomo,3644,,,,,,
US,94,48,California,Virginie Boone,Kokomo 2013 Peters Vineyard Winemaker's Reserve Pinot Noir (Sonoma Coast),Pinot Noir,Kokomo,3644,,,,,,
US,88,44,California,Virginie Boone,Kokomo 2014 Gopher Hill Block Peters Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Kokomo,3644,,,,,,
US,91,48,California,Virginie Boone,Kokomo 2014 Peters Vineyard Winemaker's Reserve Pinot Noir (Sonoma Coast),Pinot Noir,Kokomo,3644,,,,,,
US,87,15,California,Matt Kettmann,Koz 2012 Pinot Noir (Central Coast),Pinot Noir,Koz,3644,,,,,,
US,89,40,California,Matt Kettmann,Krutz 2013 Soberanes Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Krutz,3644,,,,,,
US,87,30,California,Virginie Boone,Krutz 2014 Magnolia Pinot Noir (Sonoma Coast),Pinot Noir,Krutz,3644,,,,,,
US,94,41,California,Matt Kettmann,Kynsi 2011 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Kynsi,3644,,,,,,
US,92,32,California,Matt Kettmann,Kynsi 2011 Pinot Noir (Edna Valley),Pinot Noir,Kynsi,3644,,,,,,
US,95,48,California,Matt Kettmann,Kynsi 2011 Stone Corral Vineyard Pinot Noir (Edna Valley),Pinot Noir,Kynsi,3644,,,,,,
US,94,41,California,Matt Kettmann,Kynsi 2012 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Kynsi,3644,,,,,,
US,89,32,California,Matt Kettmann,Kynsi 2012 Pinot Noir (Edna Valley),Pinot Noir,Kynsi,3644,,,,,,
US,93,62,California,Matt Kettmann,"Kynsi 2012 Precious Stone, Stone Corral Vineyard Pinot Noir (Edna Valley)",Pinot Noir,Kynsi,3644,,,,,,
US,91,48,California,Matt Kettmann,Kynsi 2012 Stone Corral Vineyard Pinot Noir (Edna Valley),Pinot Noir,Kynsi,3644,,,,,,
US,93,45,California,Matt Kettmann,Kynsi 2013 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Kynsi,3644,,,,,,
US,91,32,California,Matt Kettmann,Kynsi 2013 Pinot Noir (Edna Valley),Pinot Noir,Kynsi,3644,,,,,,
US,95,62,California,Matt Kettmann,Kynsi 2013 Precious Stone Stone Corral Vineyard Pinot Noir (Edna Valley),Pinot Noir,Kynsi,3644,,,,,,
US,93,48,California,Matt Kettmann,Kynsi 2013 Stone Corral Vineyard Pinot Noir (Edna Valley),Pinot Noir,Kynsi,3644,,,,,,
US,90,50,California,Jim Gordon,La Crema 2012 Pinot Noir (Anderson Valley),Pinot Noir,La Crema,3644,,,,,,
US,88,40,California,Virginie Boone,La Crema 2012 Pinot Noir (Los Carneros),Pinot Noir,La Crema,3644,,,,,,
US,92,50,California,Jim Gordon,La Crema 2013 Pinot Noir (Anderson Valley),Pinot Noir,La Crema,3644,,,,,,
US,92,65,California,Virginie Boone,La Crema 2013 Pinot Noir (Green Valley),Pinot Noir,La Crema,3644,,,,,,
US,91,40,California,Virginie Boone,La Crema 2013 Pinot Noir (Los Carneros),Pinot Noir,La Crema,3644,,,,,,
US,91,25,California,Virginie Boone,La Crema 2013 Pinot Noir (Sonoma Coast),Pinot Noir,La Crema,3644,,,,,,
US,93,65,California,Virginie Boone,La Crema 2014 Pinot Noir (Green Valley),Pinot Noir,La Crema,3644,,,,,,
US,89,23,California,Matt Kettmann,La Crema 2014 Pinot Noir (Monterey),Pinot Noir,La Crema,3644,,,,,,
US,93,40,California,Virginie Boone,La Crema 2014 Pinot Noir (Russian River Valley),Pinot Noir,La Crema,3644,,,,,,
US,90,25,California,Virginie Boone,La Crema 2014 Pinot Noir (Sonoma Coast),Pinot Noir,La Crema,3644,,,,,,
US,93,65,California,Virginie Boone,La Crema 2015 Fog Veil Pinot Noir (Russian River Valley),Pinot Noir,La Crema,3644,,,,,,
US,86,23,California,Matt Kettmann,La Crema 2015 Pinot Noir (Monterey),Pinot Noir,La Crema,3644,,,,,,
US,90,25,California,Virginie Boone,La Crema 2015 Pinot Noir (Sonoma Coast),Pinot Noir,La Crema,3644,,,,,,
US,94,60,California,Virginie Boone,La Crema 2015 Shell Ridge Pinot Noir (Sonoma Coast),Pinot Noir,La Crema,3644,,,,,,
US,85,20,California,Matt Kettmann,La Crema 2016 Rose of Pinot Noir (Monterey),Pinot Noir,La Crema,3644,,,,,,
US,92,45,California,Matt Kettmann,La Fenêtre 2011 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,La Fenêtre,3644,,,,,,
US,92,45,California,Matt Kettmann,La Fenêtre 2011 Presqu'ile Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,La Fenêtre,3644,,,,,,
US,92,30,California,Matt Kettmann,La Fenêtre 2012 Pinot Noir (Santa Maria Valley),Pinot Noir,La Fenêtre,3644,,,,,,
US,93,40,California,Matt Kettmann,La Fenêtre 2012 Riverbench Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,La Fenêtre,3644,,,,,,
US,91,50,California,Virginie Boone,La Follette 2010 Manchester Ridge Vineyard Pinot Noir (Mendocino Ridge),Pinot Noir,La Follette,3644,,,,,,
US,89,42,California,Virginie Boone,La Follette 2012 Sangiacomo Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,La Follette,3644,,,,,,
US,94,50,California,Jim Gordon,La Follette 2013 Manchester Ridge Vineyard Pinot Noir (Mendocino Ridge),Pinot Noir,La Follette,3644,,,,,,
US,90,20,California,Jim Gordon,La Follette 2013 Pinot Noir (North Coast),Pinot Noir,La Follette,3644,,,,,,
US,91,42,California,Virginie Boone,La Follette 2013 Sangiacomo Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,La Follette,3644,,,,,,
US,93,42,California,Virginie Boone,La Follette 2013 Van Der Kamp Vineyard Pinot Noir (Sonoma Mountain),Pinot Noir,La Follette,3644,,,,,,
US,94,42,California,Virginie Boone,La Follette 2014 Hawk's Roost Vineyard Pinot Noir (Russian River Valley),Pinot Noir,La Follette,3644,,,,,,
